,Date Time,x_vel [m/s],z_vel [m/s],Current Speed [m/s],Current Direction [deg],Temperature [deg]
0,2021-08-25 15:00:02,-0.03437926525597439,0.12232489014511438,0.12706420671674204,195.6979551156373,22.12
1,2021-08-25 16:00:02,-0.022711512902967294,0.1830920056584781,0.18449524480155532,187.0710927822399,22.12
2,2021-08-25 17:00:02,-0.02000698551826223,0.12386960279370626,0.12547492963057807,189.1749774016918,22.12
3,2021-08-25 18:00:02,-0.008055624851651056,0.08252791228750145,0.08292013867742909,185.57503200530132,22.12
4,2021-08-25 19:00:02,-0.0030194937838062806,0.10502836021773633,0.10507175544710874,181.64676102080725,22.06
5,2021-08-25 20:00:02,-0.0028746925767823067,0.05652050834435078,0.05659356607349314,182.9116147807093,22.12
6,2021-08-25 21:00:02,0.015576780697776484,0.08215542873545431,0.08361908016483399,169.2640793190263,22.06
7,2021-08-25 22:00:02,-0.0040552273467844985,0.049438098289633,0.04960413724004805,184.68926618730967,22.06
8,2021-08-25 23:00:02,-0.013946707533217802,0.03424278175456419,0.03697402809145669,202.1605259388096,22.0
9,2021-08-26 00:00:02,-0.025435648820639076,-0.0005406095529742277,0.025441393232597247,271.2175817940566,22.0
10,2021-08-26 01:00:02,-0.016568256970351334,0.0021721658431339322,0.016710040200001712,262.5308896929093,22.0
11,2021-08-26 02:00:02,-0.019751574984612916,0.03624578131948519,0.04127809804039823,208.58748841812866,22.0
12,2021-08-26 03:00:02,-0.01046306407835828,0.0367126567441999,0.038174531760393315,195.9074897284257,22.06
13,2021-08-26 04:00:02,6.29794307243292e-05,0.05947379094937136,0.059473824295215964,179.9393269847063,21.94
14,2021-08-26 05:00:02,0.016426592638315078,0.06518998054266989,0.06722772128265858,165.85701636839244,21.87
15,2021-08-26 06:00:02,-0.0049650492492629966,0.03652857306052858,0.0368644593597408,187.74034190385186,21.87
16,2021-08-26 07:00:02,-0.019765510976078204,0.050861710328282086,0.05456728875126145,201.23676288840954,21.94
17,2021-08-26 08:00:02,-0.010998433731142399,0.06439682990049617,0.0653292985250245,189.6921175731783,21.94
18,2021-08-26 09:00:02,-0.021650041655713916,0.07834545201295981,0.08128181933747014,195.44764551320637,21.94
19,2021-08-26 10:00:02,-0.022815326150676305,0.04218996177077746,0.047963861203841766,208.40346648592092,21.94
20,2021-08-26 11:00:02,-1.3151247478666583e-05,0.02528711199448919,0.02528711541432018,180.02979821927025,21.94
21,2021-08-26 12:00:02,0.0020711951575986703,0.06793633646027468,0.06796790169649573,178.253747543936,22.0
22,2021-08-26 13:00:02,-0.029790317051122197,0.15057382138942946,0.15349247107862388,191.1911743681498,22.06
23,2021-08-26 14:00:02,-0.022850875425892883,0.1623574719978947,0.16395765069455231,188.01142697291897,22.12
24,2021-08-26 15:00:02,-0.05055130293753901,0.16394868858338807,0.17156516755127074,197.13642044054828,22.12
25,2021-08-26 16:00:02,-0.04870886896855622,0.20901140912266952,0.21461202915875877,193.1183033530935,22.12
26,2021-08-26 17:00:02,-0.03343556265712845,0.1676376820971375,0.17093954869806957,191.27970322333937,22.12
27,2021-08-26 18:00:02,-0.04059912929839467,0.13644224078581724,0.14235439708854342,196.57065914471454,21.56
28,2021-08-26 19:00:02,-0.01284983079536784,0.18315411986290608,0.18360432939945984,184.01321382415347,22.06
29,2021-08-26 20:00:02,-0.009447522030676472,0.17644017287168204,0.17669292650106047,183.06498626387497,22.0
30,2021-08-26 21:00:02,-0.046008777552665164,0.18662612507651566,0.19221373044859696,193.84892334132383,21.94
31,2021-08-26 22:00:02,-0.014349088312438469,0.148998696192648,0.14968803493434996,185.5008175138802,21.81
32,2021-08-26 23:00:02,0.003491857524633124,0.07087682060569267,0.07096278438832483,177.17951420660222,21.87
33,2021-08-27 00:00:02,-0.0009784648011852437,0.06499855184290317,0.06500591615416038,180.86244489651182,21.81
34,2021-08-27 01:00:02,-0.01923192533176327,0.06135408194337055,0.06429766965513094,197.4040148368015,21.87
35,2021-08-27 02:00:02,-0.014049046441711332,0.1074847192497803,0.10839898790175789,187.44676504377728,21.87
36,2021-08-27 03:00:02,-0.03393777222351557,0.2024303724781704,0.20525551901263467,189.51721974853635,21.75
37,2021-08-27 04:00:02,-0.04203839702257469,0.19886665061193873,0.20326133805974644,191.9360283734341,21.81
38,2021-08-27 05:00:02,-0.021666426768886422,0.2146141204629378,0.21570501790874475,185.76477910248323,21.75
39,2021-08-27 06:00:02,-0.002927063259960048,0.20615289033545642,0.2061736692523818,180.8134598665348,21.75
40,2021-08-27 07:00:02,-0.02685516081267388,0.230122460370445,0.23168415230486009,186.65627724263058,21.69
41,2021-08-27 08:00:02,-0.026548241903432003,0.2144019291955037,0.21603933991501853,187.05869972056763,21.62
42,2021-08-27 09:00:02,-0.02269800840142953,0.20082681792900825,0.20210544372896638,186.448364626329,21.69
43,2021-08-27 10:00:02,-0.020996727952268757,0.2074175766372781,0.20847760954784264,185.78031872936677,21.75
44,2021-08-27 11:00:02,0.006649962551815909,0.18385809894005942,0.18397832086360946,177.92857223443232,21.75
45,2021-08-27 12:00:02,-0.007184797363785728,0.15951183168885497,0.15967355999630076,182.57899684372512,21.81
46,2021-08-27 13:00:02,-0.028647889809222764,0.1659873740319692,0.16844141393538054,189.79225441681263,21.75
47,2021-08-27 14:00:02,-0.07062920657429363,0.19072811745790796,0.20338559341888446,200.3202740023106,21.69
48,2021-08-27 15:00:02,-0.005196938460817974,0.18165666649985546,0.18173098979867258,181.63870366625468,21.69
