,Date Time,x_vel [m/s],z_vel [m/s],Current Speed [m/s],Current Direction [deg],Temperature [deg]
0,2022-02-08 22:00:03,0.012414489347353811,0.10232824957264595,0.1030785632726673,173.0826670518353,26.75
1,2022-02-08 23:00:03,-0.0035960171825404666,0.08428495265908185,0.08436162981071901,182.44304257411306,26.81
2,2022-02-09 00:00:03,-0.02689419797241067,0.07988567145544957,0.0842912711285531,198.60624857883994,26.75
3,2022-02-09 01:00:03,-0.007484323282491241,0.09366790080614489,0.09396643409445012,184.56838489277692,26.81
4,2022-02-09 02:00:03,-0.029563446282139895,0.10967442284279831,0.11358906805664835,195.08588482818672,26.75
5,2022-02-09 03:00:03,-0.012759983924344142,0.07788195286386514,0.07892031279486184,189.30453158975592,26.75
6,2022-02-09 04:00:03,-0.01224394580667704,0.09077737188155029,0.09159937475025756,187.6816294537206,26.75
7,2022-02-09 05:00:03,-0.00887722875641023,0.06461933615854067,0.06522625081946776,187.82217563132258,26.75
8,2022-02-09 06:00:03,-0.014891969356087768,0.05120774323365333,0.053329201366478625,196.2152123674812,26.75
9,2022-02-09 07:00:03,-0.01664258357511866,0.06715618251613244,0.06918763211871687,193.9185763487111,26.75
10,2022-02-09 08:00:03,-0.022865012580098248,0.091041942415661,0.09386929252478994,194.0981395400482,26.69
11,2022-02-09 09:00:03,-0.016406652568509515,0.07340816597013708,0.07521926003094534,192.59850092536047,26.75
12,2022-02-09 10:00:03,-0.06048496583207131,0.07063666690392224,0.09299446114152443,220.5728768206006,26.69
13,2022-02-09 11:00:03,-0.031894274924999716,0.07618396199750256,0.08259080359597175,202.71653312369256,26.75
14,2022-02-09 12:00:03,-0.024664435864721838,0.08684807265125369,0.0902824574309008,195.85429200131318,26.81
15,2022-02-09 13:00:03,-0.025194320510119782,0.06455164429735673,0.06929407310484144,201.32055811537683,26.75
16,2022-02-09 14:00:03,-0.03819201465637378,0.06416786010168891,0.07467358471067657,210.76064915710182,26.87
17,2022-02-09 15:00:03,-0.005209818421743029,0.05114726199096588,0.05141191123815605,185.81604237413626,26.94
18,2022-02-09 16:00:03,-0.014872968336656776,0.09162849548175507,0.09282772415282627,189.21973505068343,27.0
19,2022-02-09 17:00:03,-0.016961509793928846,0.06558992998324958,0.06774755884677415,194.4990179015107,27.0
20,2022-02-09 18:00:03,0.004305242212546147,0.052879570144670936,0.05305453844105953,175.34547391456246,27.0
21,2022-02-09 19:00:03,-0.026815332247468925,0.0974558901169884,0.10107775503065283,195.3844291104688,26.94
22,2022-02-09 20:00:03,-0.031123191947894396,0.10345408414106591,0.10803425661563199,196.7434217158567,26.87
23,2022-02-09 21:00:03,-0.024898002711079503,0.047325132692089454,0.05347502896983597,207.74909531012517,26.94
24,2022-02-09 22:00:03,-0.02177373057632446,0.08332622868219185,0.08612407171985831,194.64434010814665,26.94
25,2022-02-09 23:00:03,-0.021003352657672295,0.05254778863729638,0.05658984814904988,201.78659152685287,26.94
26,2022-02-10 00:00:03,-0.02927108027457038,0.08149340715804151,0.08659082832879401,199.75744659972224,26.87
27,2022-02-10 01:00:03,-0.022685039291149747,0.07081668676642847,0.07436137527114095,197.76206345505685,26.81
28,2022-02-10 02:00:03,0.009058097587782742,0.04860016564388957,0.04943708357623151,169.44235061365387,26.81
29,2022-02-10 03:00:03,-0.01792713024036786,0.06068752848048542,0.06327999772222531,196.45717026151945,26.75
30,2022-02-10 04:00:03,-0.006510184500260682,0.059317651691401,0.0596738326606378,186.26321434298399,26.69
31,2022-02-10 05:00:03,-0.0214059083132576,0.06467903467998944,0.06812921867929256,198.31226644636067,26.69
32,2022-02-10 06:00:03,-0.023831586732667772,0.017684119120774302,0.02967612837407201,233.42290770329816,26.69
33,2022-02-10 07:00:03,-0.01694352121700279,0.023610554570305312,0.029060991007678814,215.6641624792763,26.69
34,2022-02-10 08:00:03,-0.013091796039056296,0.06127080830794532,0.0626538671929932,192.06107960732496,26.62
35,2022-02-10 09:00:03,-0.016432604470517826,0.04738516009292963,0.05015360292857387,199.1259316928403,26.75
36,2022-02-10 10:00:03,0.005357877203743566,0.05507799417383173,0.055337982347959135,174.4438629882327,26.81
37,2022-02-10 11:00:03,-0.0005079857947953555,0.044390811088528936,0.04439371755851471,180.65563505136313,26.81
38,2022-02-10 12:00:03,0.016846416617457293,0.035980452348637705,0.039729015895961096,154.91052470444,26.87
39,2022-02-10 13:00:03,0.0031024703850971534,0.03817606006945714,0.038301917509665294,175.3539293168557,26.81
40,2022-02-10 14:00:03,-0.011149636214216599,0.036564883793754104,0.0382270207387407,196.95790197412265,26.87
41,2022-02-10 15:00:03,0.0007771848784209919,0.030245150941705615,0.030255134635658164,178.52804118680203,26.87
42,2022-02-10 16:00:03,-0.009169757452176377,0.02829044668407609,0.029739432161967987,197.95901900285622,26.87
43,2022-02-10 17:00:03,0.0060919851779172,0.04856837567034733,0.04894894685960005,172.8506642798648,26.87
44,2022-02-10 18:00:03,-0.010347148825310652,0.034981392761116975,0.0364796015373065,196.4776942481956,26.94
45,2022-02-10 19:00:03,0.023344843186133547,0.053776507111280396,0.0586250323707779,156.53392153966055,26.94
46,2022-02-10 20:00:03,0.01610810886654871,0.05606844535404044,0.05833645288904361,163.9709771211573,27.0
47,2022-02-10 21:00:03,0.013632454343728086,0.057826823365776485,0.059411996364459464,166.734938516143,26.87
48,2022-02-10 22:00:03,0.031574527201143676,0.06302276646888584,0.07048985644309033,153.38904245775106,26.75
49,2022-02-10 23:00:03,0.004846814506311203,0.06492683115038869,0.06510748815681398,175.73076523439101,26.69
