,Date Time,x_vel [m/s],z_vel [m/s],Current Speed [m/s],Current Direction [deg],Temperature [deg]
0,2022-02-10 10:00:03,-0.04494137576673718,0.033671425450837636,0.05615596270832144,233.15834938861468,27.25
1,2022-02-10 11:00:03,-0.016951924240674817,0.02367553455698278,0.029118699696594703,215.6030498869039,27.37
2,2022-02-10 12:00:03,-0.026807531745391716,0.0224149362185149,0.034943856741354064,230.09954649567229,27.37
3,2022-02-10 13:00:03,-0.018583473658838334,0.0274716019125754,0.03316676657245555,214.07682748113285,27.37
4,2022-02-10 14:00:03,-0.018047845578132146,0.018415352449935536,0.025784684133559804,224.422544349354,27.37
5,2022-02-10 15:00:03,-0.016825121199788046,0.01704801231881321,0.023952440948887946,224.6229892315582,27.44
6,2022-02-10 16:00:03,-0.040098244994136854,0.0063392291576697644,0.04059624462833073,261.0163220255076,27.37
7,2022-02-10 17:00:03,-0.03683380749803947,0.016488025983180485,0.04035572296000486,245.88513778024128,27.19
8,2022-02-10 18:00:03,-0.036359549798488565,0.01044043133007255,0.03782881795545204,253.9788915906626,27.25
9,2022-02-10 19:00:03,-0.01964263639478068,0.016027834133913746,0.02535201434919547,230.78653047113318,27.31
10,2022-02-10 20:00:03,-0.06688571484271613,0.014365881543256478,0.0684110912245669,257.8780311914343,27.19
11,2022-02-10 21:00:03,-0.05803222560153503,0.009588114739857516,0.05881896932565319,260.6183151019994,27.19
12,2022-02-10 22:00:03,-0.020176675683194346,0.030074000044139182,0.03621524154661528,213.85769847499068,27.25
13,2022-02-10 23:00:03,-0.05144407690453625,0.004821605426718695,0.05166953577738824,264.6455845867415,27.0
14,2022-02-11 00:00:03,-0.04230289431297314,0.006490090325272577,0.04279785204522269,261.27771762513953,27.12
15,2022-02-11 01:00:03,-0.0705688288888888,0.033219486084890636,0.07799675548696566,244.791813923287,27.25
16,2022-02-11 02:00:03,-0.013856244394243584,0.025423268291454915,0.028954068441797667,208.5913626097037,27.19
17,2022-02-11 03:00:03,-0.052451958576106794,0.025543513685059718,0.05834105801104789,244.03443892447132,27.25
18,2022-02-11 04:00:03,-0.10074523947353949,0.05708932320459662,0.11579634752676664,240.46106527571905,26.56
19,2022-02-11 05:00:03,-0.01569218038249156,0.013685158170828587,0.02082133711645939,228.90830135728112,27.0
20,2022-02-11 06:00:03,-0.021778362016794884,0.009927962584804918,0.02393452513044411,245.4934841989808,26.75
21,2022-02-11 07:00:03,-0.017242648245976967,0.010953449044813983,0.020427603004558047,237.57411160209864,26.44
22,2022-02-11 08:00:03,-0.002156034191213447,0.03529759665153668,0.03536338237228242,183.4953759926264,26.62
23,2022-02-11 09:00:03,-0.005535658005052194,0.030085631136119482,0.030590663778472353,190.4256277756285,26.69
24,2022-02-11 10:00:03,-0.006418313287886465,0.02877741786744848,0.02948447938457118,192.57306712276554,26.69
25,2022-02-11 11:00:03,-0.010593391667361405,0.01772403662434226,0.02064852104338584,210.86612969778736,26.94
26,2022-02-11 12:00:03,0.0022681900712487172,0.016016905994912563,0.01617671053858532,171.9398104471396,27.0
27,2022-02-11 13:00:03,-0.025292672136273328,0.011676278738305335,0.027857759223735467,245.21974688748162,27.06
28,2022-02-11 14:00:03,-0.09308390940470701,0.017373768579459156,0.09469140417543877,259.42760344492973,27.12
29,2022-02-11 15:00:03,-0.02350560703166075,0.015317528084033303,0.028056019470552272,236.90955363266397,27.06
30,2022-02-11 16:00:03,-0.0004138803604103162,0.08354811253200672,0.08354913766529008,180.28382931919145,27.0
31,2022-02-11 17:00:03,-0.04021182265105285,0.02165609247788104,0.04567249743916204,241.6952981528002,27.19
32,2022-02-11 18:00:03,-0.027976316138552615,0.03514952316712739,0.044923971814173604,218.51709100675944,25.81
33,2022-02-11 19:00:03,0.046188766880381676,0.07584965407520738,0.08880637482331359,148.66060888416763,24.87
34,2022-02-11 20:00:03,0.0007700921125094679,0.037131297238655055,0.03713928212132138,178.81187282682757,25.62
35,2022-02-11 21:00:03,-0.017083736441494152,0.006732620118722506,0.018362522279508946,248.4908337030459,25.87
36,2022-02-11 22:00:03,0.015543253640166978,0.04759781208196154,0.0500713935167805,161.9153462026473,25.94
37,2022-02-11 23:00:03,-0.0003207918095671262,0.023510330570719596,0.023512519025608417,180.7817361907874,26.06
38,2022-02-12 00:00:03,0.01638534375693332,0.0486246420340664,0.051311161582778174,161.37741165594244,26.0
39,2022-02-12 01:00:03,-0.02818725192629805,0.025532630022845722,0.03803204395033372,227.82902719660507,26.87
40,2022-02-12 02:00:03,-0.05599307536680607,0.05649926325626507,0.07954490076386776,224.74218480725906,26.69
41,2022-02-12 03:00:03,-0.04796196058188361,0.01152891371526036,0.049328141200658225,256.4838878469962,26.44
42,2022-02-12 04:00:03,-0.009418223253008631,0.03406047033270333,0.035338627145497264,195.4569080720484,26.69
43,2022-02-12 05:00:03,-0.054634886167094256,-0.011694920898308344,0.055872551054243415,282.08216834790153,26.44
44,2022-02-12 06:00:03,-0.032402367328855396,-0.006309884120650517,0.03301102915890556,281.0195966278088,26.0
45,2022-02-12 07:00:03,-0.004158335603073206,0.03684121063850478,0.03707514742112922,186.43982502212614,25.94
46,2022-02-12 08:00:03,0.0012729800930486597,0.0430351746167972,0.04305399787029683,178.3056853836583,26.25
47,2022-02-12 09:00:03,-0.0006315854520870264,0.049213872308859624,0.049217924862960526,180.7352641165835,26.5
48,2022-02-12 10:00:03,0.00024586462546136205,0.05188557792103658,0.05188616044393738,179.72850066437363,26.19
